,Input.image,Input.image,absolute-clarity-vs-relative-clarity,multiplicity-vs-unity,Linearly-vs-Painterly,Planar-vs-Recessional,closed-form-vs-open-form,amusement,anger,awe,contentment,disgust,excitement,fear,sadness,something else,overall_negative,overall_positive,overall_something
85,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000837.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000837.png,0.65,0.5,0.45,0.6,0.65,0,0,0,1,1,1,1,0,1,0,1,0
86,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000849.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000849.png,0.6,0.4,0.8,0.4,0.6,1,0,0,1,0,1,1,0,1,0,1,0
87,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000857.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000857.png,0.65,0.65,0.8,0.6,0.55,0,0,0,2,0,1,1,0,1,0,1,0
88,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000862.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000862.png,0.7,0.65,0.55,0.55,0.65,1,0,0,0,1,0,2,0,1,1,0,0
89,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000866.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000866.png,0.65,0.55,0.45,0.65,0.6,0,2,1,1,0,0,1,0,0,1,0,0
90,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000868.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000868.png,0.9,0.8,0.9,0.6,0.65,0,0,0,0,0,1,3,0,1,1,0,0
91,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000873.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000873.png,0.7,0.65,0.8,0.4,0.55,2,0,0,0,0,2,1,0,0,0,1,0
92,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000897.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000897.png,0.8,0.5,0.75,0.45,0.7,0,0,0,2,1,1,0,0,1,0,1,0
93,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000917.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000917.png,0.6,0.35,0.75,0.65,0.45,2,0,1,0,0,1,0,1,0,0,1,0
94,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000921.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000921.png,0.7,0.7,0.75,0.45,0.7,0,0,0,2,0,2,1,0,0,0,1,0
95,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000927.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000927.png,0.6,0.8,0.9,0.5,0.8,0,0,2,0,2,0,0,0,1,0,1,0
96,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,0.65,0.55,0.55,0.45,0.75,0,0,2,1,0,1,0,1,0,0,1,0
97,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000939.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000939.png,0.85,0.45,0.6,0.2,0.6,1,0,0,3,0,0,0,0,1,0,1,0
98,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000943.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000943.png,0.85,0.75,0.55,0.5,0.6,0,1,0,1,0,0,1,1,1,1,0,0
99,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000999.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000999.png,0.7,0.55,0.9,0.4,0.3,0,0,0,4,0,0,0,1,0,0,1,0
100,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000006.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000006.png,0.65,0.7,0.9,0.75,0.65,0,0,0,0,1,0,2,1,1,1,0,0
101,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000035.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000035.png,0.75,0.7,0.85,0.7,0.65,0,0,0,2,1,1,0,1,0,0,1,0
102,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000047.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000047.png,0.65,0.5,0.85,0.6,0.5,2,0,0,1,0,0,1,1,0,0,1,0
103,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000048.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000048.png,0.85,0.75,0.8,0.6,0.6,3,0,0,1,0,1,0,0,0,0,1,0
104,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000059.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000059.png,0.75,0.6,0.85,0.55,0.6,0,0,0,2,1,1,1,0,0,0,1,0
105,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000066.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000066.png,0.6,0.55,0.75,0.65,0.65,0,0,1,1,0,1,0,1,1,0,1,0
106,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000078.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000078.png,0.65,0.6,0.75,0.6,0.7,0,0,3,0,0,1,1,0,0,0,1,0
107,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000081.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000081.png,0.75,0.6,0.8,0.3,0.35,1,0,0,1,0,1,1,0,1,0,1,0
108,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000085.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000085.png,0.55,0.8,0.95,0.35,0.65,1,0,0,0,1,1,2,0,0,1,0,0
109,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000094.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000094.png,0.75,0.75,0.9,0.5,0.45,0,0,1,0,1,1,0,0,2,0,1,0
110,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,0.8,0.6,0.95,0.65,0.75,1,0,0,2,0,0,2,0,0,0,1,0
111,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000145.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000145.png,0.6,0.75,0.8,0.5,0.55,0,0,0,1,0,2,2,0,0,0,1,0
112,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000160.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000160.png,0.5,0.4,0.6,0.4,0.65,0,0,1,1,0,1,0,2,0,0,1,0
113,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,0.75,0.4,0.75,0.55,0.5,0,0,1,0,0,3,0,0,1,0,1,0
114,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000183.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000183.png,0.55,0.65,0.85,0.45,0.3,0,0,1,1,0,2,0,1,0,0,1,0
115,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000187.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000187.png,0.5,0.7,0.7,0.55,0.55,0,0,0,1,0,1,1,0,2,0,1,0
116,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000190.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000190.png,0.9,0.55,0.65,0.5,0.55,1,0,0,2,0,1,0,0,1,0,1,0
117,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000197.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000197.png,0.55,0.55,0.6,0.35,0.7,0,0,0,2,0,3,0,0,0,0,1,0
118,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000209.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000209.png,0.95,0.65,0.55,0.4,0.65,0,0,2,1,0,1,1,0,0,0,1,0
119,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000223.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000223.png,0.5,0.85,0.85,0.65,0.5,2,0,1,0,0,1,1,0,0,0,1,0
120,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000226.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000226.png,0.7,0.65,0.65,0.55,0.65,0,1,0,0,2,1,1,0,0,1,0,0
121,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000230.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000230.png,0.55,0.75,1.0,0.75,0.65,0,0,0,0,2,0,2,0,1,1,0,0
122,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000268.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000268.png,0.65,0.75,0.8,0.45,0.55,0,0,3,0,0,1,0,0,1,0,1,0
123,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000277.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000277.png,0.75,0.55,0.4,0.3,0.6,0,0,1,1,1,0,1,0,1,0,1,0
124,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000282.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000282.png,0.5,0.5,0.55,0.55,0.6,0,0,1,0,1,2,1,0,0,0,1,0
125,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000289.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000289.png,0.55,0.7,0.9,0.4,0.35,2,0,1,1,0,1,0,0,0,0,1,0
126,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000295.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000295.png,0.75,0.6,0.95,0.35,0.75,0,0,1,1,0,0,3,0,0,1,0,0
127,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000311.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000311.png,0.85,0.65,0.8,0.45,0.55,1,0,0,0,2,1,0,0,1,0,1,0
128,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000314.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000314.png,0.7,0.65,0.7,0.55,0.55,0,0,1,0,1,0,1,2,0,1,0,0
129,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000323.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000323.png,0.7,0.8,0.95,0.6,0.8,0,0,2,1,0,0,2,0,0,0,1,0
130,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000328.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000328.png,0.8,0.8,0.85,0.6,0.8,1,0,1,1,0,1,0,1,0,0,1,0
131,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000336.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000336.png,0.8,0.6,0.95,0.45,0.4,0,0,0,3,0,0,1,1,0,0,1,0
132,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000337.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000337.png,0.6,0.65,0.9,0.55,0.8,0,0,0,0,1,2,1,0,1,0,1,0
133,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000362.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000362.png,0.7,0.7,0.75,0.5,0.4,0,0,1,0,1,0,1,1,1,1,0,0
134,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000377.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000377.png,0.55,0.65,0.9,0.6,0.6,0,0,1,1,0,1,1,0,1,0,1,0
135,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000419.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000419.png,0.55,0.75,0.8,0.75,0.55,0,0,2,0,1,0,1,0,1,0,1,0
136,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000425.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000425.png,0.65,0.75,0.75,0.3,0.7,0,0,0,1,0,1,1,1,1,0,1,0
137,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000468.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000468.png,0.75,0.7,0.8,0.65,0.85,1,0,1,2,0,1,0,0,0,0,1,0
138,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000471.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000471.png,0.7,0.7,0.75,0.6,0.55,1,0,1,0,0,0,1,1,1,0,1,0
139,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000493.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000493.png,0.65,0.9,1.0,0.7,0.8,0,0,1,0,0,1,0,1,2,0,1,0
140,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000510.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000510.png,0.6,0.75,0.8,0.5,0.45,0,0,1,1,1,0,1,1,0,1,0,0
141,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000516.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000516.png,0.75,0.5,0.75,0.5,0.55,0,0,0,1,2,1,0,1,0,1,0,0
142,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000519.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000519.png,0.7,0.9,0.95,0.5,0.55,1,0,0,2,0,1,1,0,0,0,1,0
143,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000564.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000564.png,0.8,0.75,0.95,0.55,0.35,0,0,1,0,0,1,1,2,0,1,0,0
144,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000577.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000577.png,0.6,0.65,0.9,0.45,0.7,1,0,0,1,0,1,1,1,0,0,1,0
145,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000578.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000578.png,0.85,0.6,0.45,0.45,0.65,1,0,0,3,0,1,0,0,0,0,1,0
146,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000579.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000579.png,0.8,0.75,0.65,0.45,0.4,0,0,0,2,0,2,0,1,0,0,1,0
147,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000592.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000592.png,0.75,0.65,1.0,0.8,0.7,0,0,0,0,0,1,2,2,0,1,0,0
148,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000598.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000598.png,0.8,0.8,0.45,0.65,0.5,0,0,1,0,0,3,0,0,1,0,1,0
149,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000611.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000611.png,0.65,0.75,0.85,0.35,0.7,1,0,0,2,1,1,0,0,0,0,1,0
150,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000613.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000613.png,0.8,0.55,0.95,0.5,0.5,1,0,1,1,0,1,0,0,1,0,1,0
151,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000615.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000615.png,0.8,0.6,0.9,0.7,0.5,0,0,0,2,0,1,0,1,1,0,1,0
152,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,0.6,0.7,1.0,0.55,0.45,0,0,0,2,1,1,1,0,0,0,1,0
153,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000628.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000628.png,0.85,0.8,0.95,0.6,0.65,0,0,1,2,0,1,0,1,0,0,1,0
154,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000640.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000640.png,0.75,0.6,0.9,0.55,0.7,1,0,0,1,0,0,1,0,2,0,1,0
155,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000645.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000645.png,0.7,0.6,0.8,0.6,0.55,0,0,1,1,0,1,1,0,1,0,1,0
156,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000654.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000654.png,0.85,0.75,1.0,0.35,0.4,0,0,1,0,0,1,2,0,1,0,1,0
157,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000657.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000657.png,0.65,0.55,0.7,0.55,0.55,0,0,0,2,0,1,2,0,0,0,1,0
158,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000667.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000667.png,0.85,0.55,0.75,0.35,0.7,0,0,3,0,0,2,0,0,0,0,1,0
159,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000669.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000669.png,0.75,0.7,0.9,0.5,0.55,0,0,0,2,0,1,0,0,2,0,1,0
160,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000684.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000684.png,0.55,0.4,0.75,0.45,0.6,1,0,0,0,1,2,0,0,1,0,1,0
161,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000686.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000686.png,0.7,0.75,0.95,0.35,0.7,0,0,1,1,1,0,0,1,1,0,1,0
162,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000690.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000690.png,0.75,0.7,0.85,0.45,0.75,0,0,0,2,0,2,0,0,1,0,1,0
163,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,0.6,0.6,0.75,0.45,0.55,0,0,0,2,0,1,2,0,0,0,1,0
164,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000709.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000709.png,0.8,0.55,0.75,0.2,0.55,0,1,0,0,0,1,0,3,0,1,0,0
165,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,0.8,0.85,1.0,0.8,0.65,0,0,0,2,0,1,1,1,0,0,1,0
166,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000727.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000727.png,0.85,0.55,0.95,0.6,0.55,0,0,0,1,0,2,1,0,1,0,1,0
167,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000730.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000730.png,0.65,0.75,0.8,0.6,0.55,0,0,1,1,0,1,1,0,1,0,1,0
168,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000742.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000742.png,0.8,0.75,0.9,0.7,0.6,0,0,0,1,0,1,0,2,1,0,1,0
169,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000744.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000744.png,0.7,0.75,0.55,0.4,0.4,3,0,0,1,1,0,0,0,0,0,1,0
170,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000769.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000769.png,0.55,0.65,0.45,0.55,0.4,0,0,0,1,1,2,0,0,1,0,1,0
171,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000788.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000788.png,0.75,0.75,0.8,0.35,0.35,0,0,0,2,0,0,0,3,0,1,0,0
