,Input.image,Input.image,absolute-clarity-vs-relative-clarity,multiplicity-vs-unity,Linearly-vs-Painterly,Planar-vs-Recessional,closed-form-vs-open-form,amusement,anger,awe,contentment,disgust,excitement,fear,sadness,something else,overall_negative,overall_positive,overall_something
85,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000893.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000893.png,0.55,0.6,0.85,0.6,0.65,0,0,1,1,1,0,1,1,0,1,0,0
86,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000895.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000895.png,0.85,0.8,0.7,0.3,0.5,0,0,0,0,1,0,2,0,2,1,0,0
87,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000906.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000906.png,0.8,0.9,0.9,0.6,0.9,1,1,1,0,0,1,1,0,0,0,1,0
88,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000928.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000928.png,0.6,0.7,0.7,0.9,0.7,1,0,1,2,0,0,0,0,1,0,1,0
89,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000932.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000932.png,0.55,0.6,0.9,0.65,0.85,1,0,1,2,0,0,0,0,1,0,1,0
90,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000938.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000938.png,0.6,0.75,0.8,0.8,0.55,0,0,1,2,1,0,1,0,0,0,1,0
91,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000943.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000943.png,0.8,0.8,0.9,0.8,0.8,0,0,0,0,0,0,0,3,2,1,0,0
92,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000948.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000948.png,0.5,0.5,0.6,0.55,0.6,0,0,0,0,1,0,3,0,1,1,0,0
93,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000951.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000951.png,0.55,0.7,0.75,0.6,0.8,0,0,1,0,0,0,3,1,0,1,0,0
94,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000952.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000952.png,0.65,0.7,0.95,0.45,0.6,0,0,1,0,1,0,1,1,1,1,0,0
95,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000962.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000962.png,0.75,0.8,0.95,0.65,0.7,0,0,1,1,0,0,1,2,0,1,0,0
96,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000964.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000964.png,0.5,0.75,0.95,0.5,0.6,1,0,1,1,1,0,0,1,0,0,1,0
97,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000968.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000968.png,0.5,0.7,0.9,0.85,0.45,0,0,0,1,0,0,1,1,2,1,0,0
98,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000993.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000993.png,0.6,0.75,0.85,0.9,0.6,0,0,1,2,0,0,0,1,1,0,1,0
99,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000999.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_NN_dist000999.png,0.25,0.85,0.65,0.65,0.6,0,0,1,1,1,1,0,0,1,0,1,0
100,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000000.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000000.png,0.7,0.25,0.95,0.65,0.65,0,0,0,0,1,1,3,0,0,1,0,0
101,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000025.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000025.png,0.45,0.45,0.95,0.4,0.5,1,0,1,1,1,0,0,0,1,0,1,0
102,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000029.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000029.png,0.7,0.85,0.75,0.65,0.85,0,0,1,0,1,0,2,0,1,1,0,0
103,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000041.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000041.png,0.65,0.75,0.8,0.25,0.55,1,0,0,1,0,0,1,1,1,0,1,0
104,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000044.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000044.png,0.5,0.8,0.85,0.8,0.6,0,0,1,1,1,0,0,1,1,0,1,0
105,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000052.png,0.75,0.85,0.7,0.65,0.7,0,0,0,3,1,0,0,0,1,0,1,0
106,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000054.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000054.png,0.55,0.7,0.85,0.85,0.85,0,1,2,0,0,0,1,0,1,0,1,0
107,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000057.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000057.png,0.6,0.4,0.9,0.7,0.7,1,1,0,2,0,0,0,1,0,0,1,0
108,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000090.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000090.png,0.7,0.75,0.8,0.65,0.75,2,0,1,2,0,0,0,0,0,0,1,0
109,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000101.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000101.png,0.6,0.5,0.8,0.15,0.5,1,0,1,1,0,0,1,0,1,0,1,0
110,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000102.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000102.png,0.6,0.75,0.8,0.55,0.65,1,0,0,1,1,1,1,0,0,0,1,0
111,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000108.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000108.png,0.55,0.7,0.7,0.5,0.65,0,0,0,0,0,0,4,1,0,1,0,0
112,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000121.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000121.png,0.55,0.65,0.65,0.75,0.7,0,0,0,0,1,0,2,1,1,1,0,0
113,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000129.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000129.png,0.75,0.85,0.65,0.6,0.35,0,1,0,1,0,1,0,0,2,0,1,0
114,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000133.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000133.png,0.65,0.85,0.85,0.55,0.45,1,0,0,0,0,0,2,1,1,1,0,0
115,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000148.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000148.png,0.55,0.6,0.65,0.5,0.65,0,0,1,1,0,0,2,1,0,1,0,0
116,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000179.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000179.png,0.65,0.55,0.65,0.4,0.8,0,0,1,1,1,0,1,0,1,0,1,0
117,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000190.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000190.png,0.85,0.5,0.8,0.4,0.6,1,0,0,0,2,0,2,0,0,1,0,0
118,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000198.png,0.6,0.8,0.9,0.5,0.85,0,0,0,1,1,1,0,0,2,0,1,0
119,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000231.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000231.png,0.9,0.7,0.6,0.65,0.5,0,0,0,2,0,0,1,2,0,1,0,0
120,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000238.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000238.png,0.65,0.45,0.85,0.4,0.55,0,1,3,0,0,0,1,0,0,0,1,0
121,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000249.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000249.png,0.4,0.75,0.6,0.4,0.8,0,0,0,0,1,0,2,0,2,1,0,0
122,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000274.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000274.png,0.55,0.9,0.55,0.65,0.9,0,0,0,0,0,0,2,3,0,1,0,0
123,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000291.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000291.png,0.7,0.5,0.85,0.65,0.25,0,0,0,1,1,0,1,0,2,1,0,0
124,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000294.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000294.png,0.55,0.7,0.5,0.5,0.75,0,0,0,1,0,1,0,0,3,0,0,1
125,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000303.png,0.55,0.9,0.95,0.8,0.65,0,0,1,0,0,1,3,0,0,1,0,0
126,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000317.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000317.png,0.8,0.8,0.65,0.7,0.65,0,1,0,1,0,0,1,1,1,1,0,0
127,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000319.png,0.7,0.6,0.7,0.45,0.5,0,0,0,2,1,0,1,1,0,1,0,0
128,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000321.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000321.png,0.4,0.85,0.95,0.5,0.65,0,0,1,0,0,0,1,3,0,1,0,0
129,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000365.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000365.png,0.85,0.65,0.65,0.25,0.75,0,0,0,0,0,0,0,1,4,0,0,1
130,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000370.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000370.png,0.7,0.6,0.9,0.25,0.5,0,0,0,1,1,0,1,1,1,1,0,0
131,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000385.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000385.png,0.4,0.45,0.65,0.5,0.3,1,0,0,0,3,1,0,0,0,1,0,0
132,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000399.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000399.png,0.75,0.85,0.7,0.5,0.7,0,0,0,1,0,0,3,1,0,1,0,0
133,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000417.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000417.png,1.0,0.5,0.75,0.35,0.45,0,0,0,1,0,0,0,0,4,0,0,1
134,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000436.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000436.png,0.5,0.6,0.75,0.45,0.7,1,0,0,2,0,1,0,1,0,0,1,0
135,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000437.png,0.7,0.4,1.0,0.4,0.6,0,0,0,0,3,1,1,0,0,1,0,0
136,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000446.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000446.png,0.55,0.8,0.75,0.55,0.6,0,0,2,0,1,0,0,1,1,0,1,0
137,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000455.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000455.png,0.4,0.85,0.45,0.35,0.55,0,0,1,1,0,1,0,1,1,0,1,0
138,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000472.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000472.png,0.75,0.4,0.5,0.5,0.7,0,0,3,0,1,0,0,1,0,0,1,0
139,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000476.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000476.png,0.5,0.2,0.7,0.7,0.2,0,1,0,0,0,0,3,1,0,1,0,0
140,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000488.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000488.png,0.55,0.65,0.75,0.45,0.45,0,0,2,0,0,0,0,2,1,0,1,0
141,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000491.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000491.png,0.5,0.35,0.75,0.45,0.55,0,0,0,1,0,0,0,2,2,1,0,0
142,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000508.png,0.35,0.6,0.65,0.35,0.7,0,0,2,1,0,0,0,1,1,0,1,0
143,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000509.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000509.png,0.65,0.5,0.6,0.6,0.65,0,0,2,0,0,1,2,0,0,0,1,0
144,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000518.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000518.png,0.75,0.75,0.95,0.45,0.6,0,0,1,0,0,0,0,1,3,0,0,1
145,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000530.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000530.png,0.65,0.75,0.7,0.5,0.75,0,0,0,0,1,0,1,1,2,1,0,0
146,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000537.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000537.png,0.6,0.55,1.0,0.3,0.7,0,1,3,1,0,0,0,0,0,0,1,0
147,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000542.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000542.png,0.75,0.8,0.9,0.6,0.5,0,0,1,1,0,0,2,0,1,0,1,0
148,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000544.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000544.png,0.6,0.9,0.9,0.5,0.65,0,0,1,1,0,2,1,0,0,0,1,0
149,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000568.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000568.png,0.55,0.4,0.8,0.45,0.65,1,0,0,2,0,1,1,0,0,0,1,0
150,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000578.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000578.png,0.7,0.7,0.75,0.3,0.6,0,1,0,1,0,0,0,1,2,1,0,0
151,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000580.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000580.png,0.5,0.8,1.0,0.4,0.6,0,1,0,1,0,0,0,2,1,1,0,0
152,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000586.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000586.png,0.55,0.75,0.9,0.4,0.6,1,0,1,2,0,0,0,1,0,0,1,0
153,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000593.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000593.png,0.65,0.7,0.85,0.4,0.5,1,0,1,0,0,2,0,1,0,0,1,0
154,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000598.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000598.png,0.55,0.6,0.55,0.5,0.65,0,0,0,1,2,2,0,0,0,0,1,0
155,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000603.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000603.png,0.7,0.7,0.7,0.75,0.45,1,0,0,1,0,0,3,0,0,1,0,0
156,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000608.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000608.png,0.75,0.75,0.75,0.6,0.75,1,0,0,1,1,0,2,0,0,1,0,0
157,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000615.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000615.png,0.75,0.35,0.6,0.5,0.5,1,0,0,0,0,0,0,2,2,1,0,0
158,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000621.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000621.png,0.75,0.65,0.4,0.65,0.85,0,0,0,1,2,1,1,0,0,1,0,0
159,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000625.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000625.png,0.9,0.6,0.7,0.4,0.65,0,0,0,0,0,0,3,2,0,1,0,0
160,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000628.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000628.png,0.7,1.0,0.9,0.25,0.7,0,0,2,0,0,0,2,1,0,1,0,0
161,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000632.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000632.png,0.5,0.8,0.6,0.6,0.8,1,0,0,1,1,0,0,0,2,0,1,0
162,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000651.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000651.png,0.45,0.75,0.65,0.55,0.55,0,0,1,0,3,1,0,0,0,1,0,0
163,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000655.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000655.png,0.3,0.8,0.8,0.5,0.6,0,0,3,0,0,1,0,1,0,0,1,0
164,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000674.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000674.png,0.4,0.55,1.0,0.8,0.65,0,0,0,0,3,0,1,1,0,1,0,0
165,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000680.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000680.png,0.6,0.5,0.85,0.7,0.75,1,0,0,1,2,0,0,0,1,0,1,0
166,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000688.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000688.png,0.85,0.7,0.85,0.75,0.4,0,1,0,0,0,0,1,1,2,1,0,0
167,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000698.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000698.png,0.65,0.7,0.95,0.65,0.4,0,0,1,1,2,0,0,0,1,0,1,0
168,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000699.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000699.png,0.6,0.75,0.75,0.2,0.5,0,1,0,0,0,0,1,1,2,1,0,0
169,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000707.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000707.png,0.6,0.95,0.75,0.5,0.55,0,0,1,0,0,0,3,1,0,1,0,0
170,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000713.png,https://crw2020.s3-us-west-2.amazonaws.com/sg2/Plain-ST2_human_evaluation/highest_shape_entropy000713.png,0.65,0.5,0.6,0.5,0.45,0,0,1,2,0,0,0,0,2,0,1,0
